user_id,treatment,channel,audience_type,country,age_group,device_type,email_subscriber,n_prior_purchases,n_organic_sessions_30d,days_since_last_visit,loyalty_tier,category_affinity,frequency,spend_eur,converted
T00_00908,1,tiktok,prospecting_broad_1824,FR,45+,desktop,0,3,1,3,none,skincare,3,0.02,0
T07_00659,1,meta,retargeting_warm,GB,25-34,desktop,1,2,7,28,none,skincare,13,0.12,1
C_00588,0,,,DE,35-44,mobile,0,1,0,1,none,fragrance,0,0.0,0
T01_00814,1,tiktok,prospecting_broad_2534,FR,18-24,mobile,0,2,0,18,none,skincare,2,0.01,0
T07_00013,1,meta,retargeting_warm,FR,25-34,mobile,0,1,8,2,none,fragrance,21,0.22,1
T01_00362,1,tiktok,prospecting_broad_2534,FR,45+,mobile,0,0,3,14,none,haircare,2,0.01,0
T05_00596,1,youtube,prospecting_brand_safety,FR,25-34,mobile,0,2,1,1,none,makeup,5,0.05,0
T06_00110,1,tiktok,retargeting,FR,45+,desktop,1,6,6,6,none,skincare,11,0.11,0
T04_00238,1,meta,prospecting_broad,FR,45+,mobile,0,0,0,22,none,skincare,5,0.04,0
T02_00900,1,meta,prospecting_lal_1pct,GB,35-44,desktop,0,3,2,43,silver,skincare,1,0.01,0
T07_00566,1,meta,retargeting_warm,FR,45+,desktop,1,10,10,13,platinum,makeup,23,0.25,0
T05_00378,1,youtube,prospecting_brand_safety,GB,25-34,desktop,0,2,2,53,silver,makeup,4,0.04,0
C_04738,0,,,DE,25-34,mobile,0,1,4,12,gold,fragrance,0,0.0,0
T09_00676,1,youtube,retargeting,FR,25-34,mobile,0,3,12,8,none,haircare,15,0.17,0
T02_01633,1,meta,prospecting_lal_1pct,FR,18-24,tablet,0,0,2,7,gold,fragrance,4,0.03,0
C_06677,0,,,DE,45+,mobile,0,2,6,4,none,makeup,0,0.0,0
T00_01201,1,tiktok,prospecting_broad_1824,FR,25-34,desktop,0,3,2,8,none,makeup,3,0.03,1
C_05276,0,,,FR,25-34,mobile,0,1,2,1,none,haircare,0,0.0,0
T07_00737,1,meta,retargeting_warm,FR,25-34,mobile,1,5,9,6,none,fragrance,13,0.13,0
T00_00111,1,tiktok,prospecting_broad_1824,GB,45+,tablet,1,2,2,50,platinum,makeup,5,0.04,0
C_05219,0,,,FR,25-34,desktop,1,6,5,9,gold,haircare,0,0.0,0
T06_00066,1,tiktok,retargeting,FR,35-44,desktop,1,9,5,14,none,fragrance,11,0.1,0
T01_00222,1,tiktok,prospecting_broad_2534,DE,25-34,mobile,0,1,3,24,silver,skincare,3,0.02,0
T04_00466,1,meta,prospecting_broad,FR,45+,mobile,0,1,3,1,none,fragrance,5,0.04,0
T09_01145,1,youtube,retargeting,GB,35-44,desktop,0,6,4,44,none,haircare,6,0.07,0
T09_00847,1,youtube,retargeting,FR,45+,tablet,1,3,8,83,none,fragrance,12,0.12,0
C_04795,0,,,FR,18-24,desktop,1,5,1,6,none,skincare,0,0.0,0
T08_00304,1,meta,retargeting_hot,GB,45+,desktop,1,11,7,3,gold,makeup,12,0.16,0
T07_01587,1,meta,retargeting_warm,DE,35-44,mobile,1,6,7,3,none,haircare,15,0.17,0
T00_00978,1,tiktok,prospecting_broad_1824,FR,18-24,mobile,0,0,0,9,silver,skincare,3,0.03,0
C_03159,0,,,DE,35-44,desktop,0,0,1,38,none,haircare,0,0.0,1
C_01290,0,,,GB,25-34,mobile,0,4,2,26,gold,skincare,0,0.0,0
C_03634,0,,,GB,25-34,mobile,0,0,1,14,gold,skincare,0,0.0,0
C_01678,0,,,FR,18-24,desktop,0,0,2,12,none,skincare,0,0.0,0
T06_00567,1,tiktok,retargeting,GB,45+,mobile,1,6,11,1,gold,makeup,6,0.06,0
T06_00407,1,tiktok,retargeting,GB,45+,desktop,1,6,7,12,none,haircare,9,0.09,0
T04_00781,1,meta,prospecting_broad,GB,18-24,mobile,0,0,1,4,silver,fragrance,5,0.03,0
C_02925,0,,,GB,18-24,mobile,1,6,1,3,none,haircare,0,0.0,0
T05_00254,1,youtube,prospecting_brand_safety,DE,45+,desktop,1,0,2,1,none,haircare,3,0.04,0
C_05873,0,,,DE,35-44,mobile,1,5,1,13,none,skincare,0,0.0,0
T09_00692,1,youtube,retargeting,GB,25-34,mobile,1,6,4,2,none,fragrance,15,0.16,0
T07_01540,1,meta,retargeting_warm,GB,25-34,desktop,0,6,8,12,silver,skincare,12,0.11,0
T03_00656,1,meta,prospecting_lal_3_5pct,FR,25-34,mobile,0,0,3,6,none,haircare,2,0.02,1
C_06719,0,,,FR,45+,desktop,1,8,7,30,none,makeup,0,0.0,1
T05_00546,1,youtube,prospecting_brand_safety,FR,45+,desktop,1,1,4,18,none,makeup,3,0.03,0
T09_00423,1,youtube,retargeting,FR,45+,desktop,1,7,6,2,none,skincare,10,0.09,0
C_06417,0,,,DE,45+,mobile,1,5,4,4,silver,skincare,0,0.0,0
T07_00316,1,meta,retargeting_warm,GB,35-44,mobile,0,5,8,1,silver,skincare,7,0.07,0
T03_00060,1,meta,prospecting_lal_3_5pct,FR,35-44,mobile,1,0,3,1,none,fragrance,4,0.04,1
T00_01408,1,tiktok,prospecting_broad_1824,FR,35-44,mobile,0,3,2,95,none,makeup,4,0.03,0
T05_00840,1,youtube,prospecting_brand_safety,DE,45+,tablet,0,0,3,30,silver,fragrance,4,0.05,0
C_01225,0,,,FR,35-44,desktop,1,0,1,19,silver,haircare,0,0.0,0
T07_00385,1,meta,retargeting_warm,FR,35-44,mobile,0,4,3,1,silver,haircare,17,0.19,0
T07_01854,1,meta,retargeting_warm,GB,25-34,desktop,0,3,9,1,silver,fragrance,9,0.09,0
C_00847,0,,,GB,25-34,mobile,0,1,4,20,gold,haircare,0,0.0,0
C_02667,0,,,GB,18-24,mobile,0,1,6,14,none,skincare,0,0.0,0
C_00827,0,,,FR,25-34,mobile,1,1,0,20,gold,makeup,0,0.0,0
T09_00623,1,youtube,retargeting,DE,45+,tablet,1,4,8,1,none,makeup,6,0.07,0
T07_00129,1,meta,retargeting_warm,DE,35-44,mobile,1,4,5,12,silver,fragrance,10,0.09,0
T09_00221,1,youtube,retargeting,FR,25-34,tablet,1,10,3,3,gold,skincare,14,0.13,0
T02_00898,1,meta,prospecting_lal_1pct,GB,25-34,desktop,0,0,3,8,none,makeup,5,0.04,0
T05_00816,1,youtube,prospecting_brand_safety,GB,25-34,desktop,0,4,0,36,gold,makeup,4,0.05,0
T06_00536,1,tiktok,retargeting,FR,45+,desktop,1,13,5,18,none,fragrance,3,0.03,0
C_03418,0,,,FR,25-34,tablet,1,0,2,11,none,makeup,0,0.0,0
T07_01068,1,meta,retargeting_warm,FR,25-34,mobile,1,15,13,17,none,makeup,10,0.11,0
C_00824,0,,,FR,18-24,desktop,0,0,3,2,none,haircare,0,0.0,0
C_05894,0,,,DE,45+,mobile,0,3,5,10,silver,skincare,0,0.0,0
T08_00185,1,meta,retargeting_hot,GB,18-24,desktop,1,6,5,2,none,fragrance,12,0.13,0
T03_00337,1,meta,prospecting_lal_3_5pct,FR,35-44,desktop,0,1,1,2,none,skincare,10,0.09,0
T09_00398,1,youtube,retargeting,FR,35-44,desktop,0,7,5,7,gold,makeup,10,0.11,0
C_00241,0,,,GB,25-34,desktop,0,2,3,1,none,fragrance,0,0.0,0
T01_00937,1,tiktok,prospecting_broad_2534,DE,25-34,mobile,1,4,2,6,none,fragrance,2,0.02,0
T07_01009,1,meta,retargeting_warm,DE,25-34,mobile,0,8,11,3,silver,skincare,19,0.17,0
C_00209,0,,,GB,25-34,desktop,0,0,0,39,gold,makeup,0,0.0,0
T01_00135,1,tiktok,prospecting_broad_2534,DE,25-34,mobile,0,0,2,75,silver,makeup,4,0.04,0
C_06079,0,,,FR,18-24,mobile,1,4,4,22,none,haircare,0,0.0,0
T08_01126,1,meta,retargeting_hot,DE,45+,desktop,0,5,7,4,gold,skincare,16,0.19,0
T09_00695,1,youtube,retargeting,GB,25-34,desktop,1,2,10,1,none,haircare,11,0.13,0
C_00161,0,,,FR,25-34,desktop,0,0,1,8,silver,skincare,0,0.0,0
C_01147,0,,,FR,45+,mobile,0,1,2,26,none,fragrance,0,0.0,0
T06_00172,1,tiktok,retargeting,FR,25-34,desktop,0,20,1,19,silver,haircare,13,0.11,0
T07_00438,1,meta,retargeting_warm,GB,45+,mobile,1,6,8,22,silver,makeup,16,0.18,0
C_05156,0,,,FR,45+,desktop,1,3,8,12,none,fragrance,0,0.0,0
C_03053,0,,,DE,18-24,tablet,0,6,1,44,none,fragrance,0,0.0,0
T01_00493,1,tiktok,prospecting_broad_2534,FR,25-34,mobile,0,1,3,43,none,makeup,5,0.04,0
C_03301,0,,,GB,45+,desktop,0,0,0,23,gold,makeup,0,0.0,0
T01_00887,1,tiktok,prospecting_broad_2534,FR,35-44,mobile,1,3,0,12,none,fragrance,6,0.05,0
T08_00985,1,meta,retargeting_hot,GB,45+,desktop,1,5,11,17,gold,skincare,13,0.13,0
C_03674,0,,,FR,45+,mobile,1,0,0,8,gold,skincare,0,0.0,0
C_02652,0,,,DE,25-34,mobile,0,0,1,16,none,haircare,0,0.0,0
T08_00458,1,meta,retargeting_hot,GB,18-24,mobile,0,8,7,9,none,makeup,15,0.16,0
C_03459,0,,,GB,25-34,mobile,1,3,1,9,none,fragrance,0,0.0,0
T08_01105,1,meta,retargeting_hot,DE,35-44,desktop,1,12,7,12,silver,makeup,9,0.12,0
T03_00482,1,meta,prospecting_lal_3_5pct,DE,35-44,desktop,0,3,1,13,silver,fragrance,2,0.02,0
T02_01508,1,meta,prospecting_lal_1pct,GB,25-34,desktop,1,1,1,6,none,haircare,6,0.05,0
T06_00901,1,tiktok,retargeting,GB,45+,mobile,1,3,9,14,platinum,haircare,5,0.04,0
T05_00778,1,youtube,prospecting_brand_safety,DE,45+,desktop,1,2,2,34,none,skincare,3,0.04,1
C_03886,0,,,GB,45+,mobile,0,6,4,42,silver,haircare,0,0.0,0
T06_00377,1,tiktok,retargeting,FR,25-34,mobile,1,4,7,8,silver,haircare,6,0.06,0
T03_00609,1,meta,prospecting_lal_3_5pct,FR,18-24,desktop,0,3,2,15,gold,makeup,5,0.04,0
T02_01191,1,meta,prospecting_lal_1pct,FR,25-34,desktop,1,2,2,11,platinum,fragrance,2,0.02,0
C_04468,0,,,GB,45+,desktop,1,0,6,28,none,haircare,0,0.0,0
C_01654,0,,,GB,45+,mobile,0,0,0,33,none,fragrance,0,0.0,0
T08_01443,1,meta,retargeting_hot,DE,35-44,mobile,1,9,8,9,none,makeup,9,0.11,0
T07_00170,1,meta,retargeting_warm,DE,35-44,mobile,0,12,3,25,silver,skincare,13,0.13,0
C_01410,0,,,GB,45+,desktop,0,0,1,9,none,fragrance,0,0.0,0
C_05476,0,,,GB,35-44,mobile,1,8,4,13,silver,makeup,0,0.0,0
C_03142,0,,,GB,35-44,mobile,0,0,2,12,platinum,makeup,0,0.0,0
C_01155,0,,,GB,25-34,desktop,0,0,1,47,none,haircare,0,0.0,0
T02_01618,1,meta,prospecting_lal_1pct,FR,25-34,mobile,0,2,0,56,none,fragrance,2,0.02,0
C_02146,0,,,FR,35-44,desktop,1,0,0,33,none,makeup,0,0.0,0
T07_00656,1,meta,retargeting_warm,FR,18-24,mobile,1,2,5,8,gold,haircare,20,0.2,0
C_01625,0,,,FR,25-34,mobile,1,1,1,14,none,fragrance,0,0.0,0
T00_00216,1,tiktok,prospecting_broad_1824,GB,18-24,desktop,0,0,1,29,none,makeup,1,0.01,0
C_04263,0,,,DE,18-24,mobile,1,1,5,9,platinum,makeup,0,0.0,0
T03_00666,1,meta,prospecting_lal_3_5pct,FR,35-44,tablet,0,0,1,9,none,fragrance,6,0.06,0
C_06469,0,,,DE,25-34,mobile,1,8,9,7,gold,makeup,0,0.0,0
T04_00118,1,meta,prospecting_broad,DE,35-44,desktop,1,1,3,13,none,fragrance,5,0.04,0
T04_00098,1,meta,prospecting_broad,DE,18-24,mobile,0,2,4,5,silver,makeup,2,0.01,0
T01_00191,1,tiktok,prospecting_broad_2534,GB,35-44,mobile,0,0,3,5,none,skincare,6,0.04,0
C_02648,0,,,FR,35-44,desktop,1,1,0,32,none,fragrance,0,0.0,0
T04_00688,1,meta,prospecting_broad,FR,35-44,mobile,0,0,2,1,gold,fragrance,4,0.03,0
T05_00099,1,youtube,prospecting_brand_safety,GB,45+,mobile,0,1,4,4,gold,makeup,2,0.03,0
T03_00403,1,meta,prospecting_lal_3_5pct,FR,25-34,desktop,0,1,3,7,silver,skincare,4,0.03,0
T07_00549,1,meta,retargeting_warm,FR,18-24,mobile,1,1,16,1,none,makeup,13,0.13,0
T04_00195,1,meta,prospecting_broad,GB,25-34,mobile,0,4,1,52,none,fragrance,4,0.03,0
T02_00872,1,meta,prospecting_lal_1pct,DE,45+,desktop,1,6,3,1,none,haircare,3,0.03,0
C_03042,0,,,FR,35-44,desktop,1,1,0,9,none,haircare,0,0.0,0
C_01991,0,,,FR,18-24,mobile,0,6,1,2,none,haircare,0,0.0,0
T06_00930,1,tiktok,retargeting,FR,18-24,mobile,0,12,6,4,none,fragrance,5,0.05,0
C_01016,0,,,DE,45+,mobile,1,0,1,18,none,haircare,0,0.0,0
C_04112,0,,,FR,25-34,desktop,1,0,3,57,platinum,skincare,0,0.0,0
T03_00574,1,meta,prospecting_lal_3_5pct,GB,18-24,mobile,0,3,1,4,none,skincare,2,0.02,0
T02_01316,1,meta,prospecting_lal_1pct,GB,45+,desktop,1,5,2,1,none,haircare,7,0.07,0
C_01728,0,,,DE,18-24,tablet,0,1,2,1,none,makeup,0,0.0,0
C_02744,0,,,FR,25-34,mobile,0,0,0,18,none,skincare,0,0.0,0
T05_00190,1,youtube,prospecting_brand_safety,GB,25-34,desktop,0,0,3,33,gold,fragrance,5,0.07,0
C_06453,0,,,GB,45+,mobile,1,2,4,31,none,fragrance,0,0.0,0
T04_00880,1,meta,prospecting_broad,DE,18-24,mobile,0,0,3,17,none,fragrance,2,0.01,0
T09_00758,1,youtube,retargeting,GB,25-34,desktop,1,4,8,45,none,skincare,12,0.12,0
T06_00500,1,tiktok,retargeting,GB,25-34,mobile,0,3,8,16,none,makeup,6,0.06,0
C_06582,0,,,FR,25-34,desktop,1,3,7,39,none,fragrance,0,0.0,0
T06_00141,1,tiktok,retargeting,FR,45+,mobile,0,13,3,2,silver,skincare,6,0.05,0
T03_00772,1,meta,prospecting_lal_3_5pct,GB,45+,mobile,1,1,0,4,gold,fragrance,3,0.03,0
T07_00073,1,meta,retargeting_warm,DE,35-44,desktop,1,11,6,1,silver,haircare,14,0.16,0
C_01840,0,,,GB,18-24,mobile,0,2,0,10,silver,haircare,0,0.0,0
T03_00392,1,meta,prospecting_lal_3_5pct,FR,45+,desktop,0,1,3,23,none,skincare,1,0.01,0
T06_00413,1,tiktok,retargeting,GB,35-44,desktop,1,5,8,13,none,fragrance,7,0.06,0
T06_00953,1,tiktok,retargeting,GB,18-24,desktop,1,2,7,18,none,skincare,8,0.08,0
T01_00818,1,tiktok,prospecting_broad_2534,FR,25-34,mobile,0,0,3,46,none,skincare,5,0.04,0
T01_00163,1,tiktok,prospecting_broad_2534,GB,35-44,mobile,0,5,2,1,none,haircare,4,0.03,1
T07_01426,1,meta,retargeting_warm,GB,25-34,tablet,0,1,7,6,none,skincare,11,0.11,0
T06_00383,1,tiktok,retargeting,GB,25-34,mobile,1,2,5,2,none,skincare,14,0.15,0
T08_00116,1,meta,retargeting_hot,FR,18-24,tablet,1,3,9,58,silver,makeup,12,0.13,0
T08_00532,1,meta,retargeting_hot,FR,45+,desktop,1,10,3,1,none,makeup,6,0.06,0
T00_00763,1,tiktok,prospecting_broad_1824,GB,35-44,mobile,0,1,2,35,none,makeup,3,0.03,0
C_02799,0,,,FR,25-34,mobile,0,4,2,4,gold,skincare,0,0.0,0
T08_01186,1,meta,retargeting_hot,FR,18-24,desktop,1,10,5,8,platinum,haircare,16,0.18,1
T07_01119,1,meta,retargeting_warm,FR,35-44,mobile,0,8,6,16,silver,skincare,10,0.11,0
C_01242,0,,,DE,35-44,mobile,0,4,0,7,none,fragrance,0,0.0,0
T07_00215,1,meta,retargeting_warm,GB,35-44,desktop,1,2,6,16,silver,fragrance,9,0.09,0
T00_00644,1,tiktok,prospecting_broad_1824,GB,25-34,mobile,0,0,3,18,platinum,fragrance,5,0.04,0
T08_00846,1,meta,retargeting_hot,GB,35-44,tablet,1,3,8,20,none,makeup,17,0.2,0
T09_00726,1,youtube,retargeting,GB,35-44,mobile,0,10,11,14,none,haircare,8,0.09,0
T02_00809,1,meta,prospecting_lal_1pct,DE,35-44,mobile,1,0,3,5,none,makeup,5,0.04,0
T09_00637,1,youtube,retargeting,GB,25-34,tablet,1,4,7,9,none,haircare,6,0.06,0
C_05930,0,,,FR,25-34,mobile,0,2,2,11,platinum,skincare,0,0.0,0
T01_00861,1,tiktok,prospecting_broad_2534,GB,18-24,desktop,0,2,1,42,none,fragrance,3,0.02,0
C_04452,0,,,GB,25-34,desktop,1,3,1,13,silver,makeup,0,0.0,0
T06_00267,1,tiktok,retargeting,DE,18-24,mobile,1,1,7,4,none,makeup,8,0.07,0
T02_00425,1,meta,prospecting_lal_1pct,DE,45+,mobile,1,1,0,2,none,skincare,6,0.05,0
T02_00863,1,meta,prospecting_lal_1pct,FR,25-34,desktop,0,5,3,3,none,fragrance,1,0.01,0
T01_00911,1,tiktok,prospecting_broad_2534,FR,18-24,desktop,0,0,0,28,silver,skincare,5,0.04,1
T05_00708,1,youtube,prospecting_brand_safety,FR,18-24,mobile,0,0,3,12,none,fragrance,3,0.03,0
T09_00866,1,youtube,retargeting,FR,45+,desktop,1,7,5,6,none,haircare,3,0.03,0
C_05001,0,,,FR,45+,mobile,0,16,3,11,silver,makeup,0,0.0,0
T06_00044,1,tiktok,retargeting,GB,45+,mobile,0,4,5,13,none,skincare,10,0.1,1
T07_00577,1,meta,retargeting_warm,GB,45+,mobile,1,9,7,15,none,makeup,18,0.21,0
T01_00998,1,tiktok,prospecting_broad_2534,FR,18-24,mobile,0,0,1,10,none,makeup,5,0.04,0
T07_01234,1,meta,retargeting_warm,FR,45+,mobile,1,9,3,10,none,skincare,11,0.12,0
T09_00386,1,youtube,retargeting,DE,25-34,desktop,0,3,5,11,none,skincare,12,0.12,0
C_04199,0,,,FR,35-44,mobile,0,0,3,7,silver,haircare,0,0.0,0
T03_00254,1,meta,prospecting_lal_3_5pct,GB,45+,mobile,0,3,1,29,silver,haircare,3,0.02,0
C_01245,0,,,FR,35-44,desktop,0,0,2,43,gold,makeup,0,0.0,0
T06_00741,1,tiktok,retargeting,FR,25-34,mobile,1,7,9,13,none,skincare,11,0.11,0
C_02849,0,,,FR,45+,mobile,0,0,2,3,none,makeup,0,0.0,0
T07_01093,1,meta,retargeting_warm,DE,45+,mobile,1,2,8,8,none,fragrance,14,0.16,0
T07_00635,1,meta,retargeting_warm,FR,25-34,mobile,0,9,6,2,silver,fragrance,10,0.11,0
T05_00743,1,youtube,prospecting_brand_safety,FR,25-34,desktop,0,3,0,4,none,makeup,3,0.04,0
T07_01669,1,meta,retargeting_warm,GB,45+,mobile,1,4,8,5,none,fragrance,11,0.13,0
T04_00608,1,meta,prospecting_broad,FR,35-44,mobile,1,1,1,50,silver,fragrance,2,0.02,0
T00_01126,1,tiktok,prospecting_broad_1824,FR,18-24,tablet,0,2,1,3,silver,haircare,4,0.04,0
C_02018,0,,,DE,25-34,mobile,1,1,0,54,none,fragrance,0,0.0,0
T06_00145,1,tiktok,retargeting,DE,35-44,mobile,1,6,5,27,silver,makeup,9,0.08,1
C_06627,0,,,FR,35-44,desktop,0,10,4,17,gold,makeup,0,0.0,0
T05_00338,1,youtube,prospecting_brand_safety,GB,35-44,desktop,1,1,1,37,silver,haircare,1,0.01,0
C_02793,0,,,DE,35-44,desktop,0,0,0,22,silver,skincare,0,0.0,0
C_00219,0,,,FR,35-44,mobile,0,2,2,27,none,haircare,0,0.0,0
C_04911,0,,,FR,18-24,mobile,1,5,3,1,none,skincare,0,0.0,0
T01_00190,1,tiktok,prospecting_broad_2534,GB,25-34,mobile,0,4,1,74,none,skincare,5,0.04,0
C_03853,0,,,DE,45+,mobile,0,2,5,7,gold,haircare,0,0.0,0
T07_00164,1,meta,retargeting_warm,GB,35-44,desktop,1,8,6,9,none,haircare,7,0.07,0
T06_01013,1,tiktok,retargeting,FR,45+,mobile,0,3,9,16,none,haircare,4,0.03,0
T09_00004,1,youtube,retargeting,DE,35-44,desktop,1,6,9,22,none,fragrance,13,0.14,0
C_04331,0,,,GB,25-34,mobile,1,0,3,68,silver,makeup,0,0.0,0
T09_00029,1,youtube,retargeting,GB,45+,desktop,1,11,5,23,gold,skincare,6,0.07,0
T02_01410,1,meta,prospecting_lal_1pct,DE,25-34,mobile,0,0,1,9,none,makeup,2,0.02,0
T05_00448,1,youtube,prospecting_brand_safety,DE,25-34,mobile,0,6,1,11,silver,skincare,2,0.03,0
T06_00756,1,tiktok,retargeting,FR,25-34,mobile,1,5,8,12,none,makeup,4,0.04,0
T04_00743,1,meta,prospecting_broad,FR,35-44,desktop,1,9,1,29,gold,haircare,3,0.02,0
T02_00824,1,meta,prospecting_lal_1pct,FR,45+,desktop,0,0,4,9,none,makeup,5,0.05,1
T00_00479,1,tiktok,prospecting_broad_1824,GB,35-44,mobile,0,0,2,25,gold,skincare,4,0.03,0
T01_00117,1,tiktok,prospecting_broad_2534,DE,35-44,mobile,0,0,1,2,gold,skincare,2,0.02,0
C_01813,0,,,DE,35-44,desktop,0,2,0,6,silver,fragrance,0,0.0,0
T07_00735,1,meta,retargeting_warm,FR,25-34,mobile,1,2,2,88,gold,fragrance,9,0.08,0
C_04662,0,,,GB,35-44,desktop,1,3,0,15,silver,fragrance,0,0.0,0
T04_00302,1,meta,prospecting_broad,DE,45+,desktop,0,0,2,21,silver,makeup,6,0.04,0
T01_00307,1,tiktok,prospecting_broad_2534,FR,25-34,mobile,0,1,0,38,gold,skincare,5,0.04,0
T07_00074,1,meta,retargeting_warm,DE,25-34,desktop,1,10,9,9,none,haircare,5,0.06,0
C_06793,0,,,DE,45+,mobile,1,10,10,1,platinum,makeup,0,0.0,0
C_02354,0,,,DE,45+,mobile,0,1,0,42,silver,makeup,0,0.0,0
C_06076,0,,,DE,18-24,mobile,1,5,4,33,silver,makeup,0,0.0,0
C_00730,0,,,GB,25-34,mobile,0,5,3,8,gold,fragrance,0,0.0,0
T06_00877,1,tiktok,retargeting,FR,45+,desktop,1,5,4,21,platinum,skincare,4,0.04,1
T09_01366,1,youtube,retargeting,GB,25-34,desktop,0,6,8,29,silver,haircare,14,0.15,1
T00_00883,1,tiktok,prospecting_broad_1824,GB,25-34,mobile,0,4,0,1,none,makeup,3,0.02,0
T00_00543,1,tiktok,prospecting_broad_1824,GB,18-24,desktop,0,0,1,9,silver,makeup,7,0.06,0
T08_01367,1,meta,retargeting_hot,GB,25-34,mobile,1,8,5,25,none,fragrance,5,0.05,0
T03_00615,1,meta,prospecting_lal_3_5pct,FR,35-44,mobile,0,4,2,4,gold,haircare,4,0.03,0
C_05797,0,,,GB,35-44,mobile,0,5,3,29,none,haircare,0,0.0,0
T01_00498,1,tiktok,prospecting_broad_2534,DE,35-44,desktop,0,0,0,4,none,makeup,3,0.03,0
C_00636,0,,,FR,25-34,desktop,0,4,1,120,none,haircare,0,0.0,0
T03_00153,1,meta,prospecting_lal_3_5pct,GB,25-34,desktop,0,1,3,40,none,makeup,5,0.04,0
C_05863,0,,,GB,45+,mobile,1,1,5,10,silver,makeup,0,0.0,0
T01_00681,1,tiktok,prospecting_broad_2534,DE,35-44,mobile,0,0,0,3,none,fragrance,2,0.02,0
T06_00657,1,tiktok,retargeting,FR,18-24,mobile,1,8,8,1,none,haircare,9,0.1,0
C_03313,0,,,FR,25-34,desktop,0,5,0,56,gold,fragrance,0,0.0,0
C_01930,0,,,FR,25-34,mobile,0,2,5,2,none,fragrance,0,0.0,0
C_05585,0,,,GB,18-24,desktop,0,5,5,31,none,fragrance,0,0.0,0
T04_00021,1,meta,prospecting_broad,DE,35-44,desktop,0,2,1,2,none,skincare,3,0.02,0
C_04667,0,,,GB,25-34,desktop,0,6,9,5,none,makeup,0,0.0,0
C_05998,0,,,GB,45+,mobile,0,11,10,1,silver,haircare,0,0.0,0
C_04171,0,,,DE,35-44,desktop,1,3,2,56,none,skincare,0,0.0,0
T00_00510,1,tiktok,prospecting_broad_1824,GB,25-34,mobile,0,5,3,22,none,fragrance,4,0.03,0
C_00197,0,,,FR,35-44,mobile,0,4,2,12,none,makeup,0,0.0,0
T07_00014,1,meta,retargeting_warm,GB,35-44,mobile,1,4,7,1,silver,fragrance,22,0.19,1
T00_00839,1,tiktok,prospecting_broad_1824,GB,25-34,desktop,0,0,1,20,none,fragrance,6,0.05,0
C_02322,0,,,GB,25-34,desktop,0,5,1,88,none,haircare,0,0.0,0
C_06709,0,,,DE,25-34,mobile,0,10,12,3,none,fragrance,0,0.0,0
T09_00944,1,youtube,retargeting,DE,35-44,mobile,1,7,8,1,silver,fragrance,10,0.12,0
T03_00535,1,meta,prospecting_lal_3_5pct,GB,25-34,mobile,0,1,1,4,none,makeup,3,0.02,0
T03_00585,1,meta,prospecting_lal_3_5pct,GB,45+,desktop,1,2,2,4,none,haircare,5,0.05,0
C_04228,0,,,FR,18-24,mobile,1,11,0,23,silver,skincare,0,0.0,0
T00_00762,1,tiktok,prospecting_broad_1824,DE,45+,mobile,0,0,2,2,none,skincare,5,0.04,0
T08_00923,1,meta,retargeting_hot,FR,35-44,mobile,0,7,3,1,none,fragrance,3,0.04,0
C_03286,0,,,FR,35-44,mobile,0,0,1,34,gold,fragrance,0,0.0,0
T03_00536,1,meta,prospecting_lal_3_5pct,FR,18-24,mobile,0,2,2,28,none,haircare,1,0.01,0
T07_00178,1,meta,retargeting_warm,GB,35-44,desktop,1,12,2,16,gold,fragrance,9,0.1,0
T05_00780,1,youtube,prospecting_brand_safety,GB,35-44,mobile,0,0,3,21,none,skincare,1,0.01,0
T00_01142,1,tiktok,prospecting_broad_1824,DE,18-24,desktop,0,0,2,3,none,fragrance,6,0.06,0
T04_00776,1,meta,prospecting_broad,FR,18-24,desktop,0,0,3,21,none,skincare,2,0.01,0
C_01860,0,,,GB,18-24,mobile,0,7,2,10,gold,skincare,0,0.0,0
T07_01320,1,meta,retargeting_warm,FR,25-34,mobile,1,6,5,12,none,skincare,9,0.1,0
T04_00048,1,meta,prospecting_broad,FR,35-44,mobile,0,0,2,32,silver,makeup,4,0.03,0
C_03987,0,,,FR,35-44,mobile,1,4,1,26,gold,fragrance,0,0.0,0
T03_00852,1,meta,prospecting_lal_3_5pct,DE,18-24,mobile,1,0,2,12,silver,skincare,1,0.01,0
T01_00322,1,tiktok,prospecting_broad_2534,GB,35-44,mobile,1,2,2,10,none,haircare,5,0.04,0
T03_00452,1,meta,prospecting_lal_3_5pct,DE,45+,mobile,1,0,2,50,silver,haircare,3,0.03,0
C_02413,0,,,GB,35-44,mobile,1,0,0,6,none,skincare,0,0.0,0
T07_00729,1,meta,retargeting_warm,GB,35-44,mobile,1,14,6,5,none,haircare,13,0.15,0
T08_00439,1,meta,retargeting_hot,FR,45+,mobile,1,9,4,9,silver,makeup,8,0.1,0
T00_00530,1,tiktok,prospecting_broad_1824,FR,18-24,mobile,1,0,3,20,gold,skincare,4,0.03,1
T01_00440,1,tiktok,prospecting_broad_2534,GB,45+,desktop,0,1,1,6,none,makeup,5,0.04,0
C_03249,0,,,DE,35-44,mobile,1,0,3,1,none,fragrance,0,0.0,0
C_05055,0,,,GB,45+,mobile,0,0,3,1,silver,skincare,0,0.0,0
C_01176,0,,,DE,45+,mobile,0,1,1,97,silver,skincare,0,0.0,0
